id,len,ExpAA,First60,PredHel,Topology
g_56105,len=331,ExpAA=0.16,First60=0.16,PredHel=0,Topology=o
g_56106,len=204,ExpAA=0.05,First60=0.04,PredHel=0,Topology=o
g_56107,len=314,ExpAA=4.54,First60=4.52,PredHel=0,Topology=o
g_56108,len=163,ExpAA=3.81,First60=2.67,PredHel=0,Topology=o
g_56109,len=330,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56110,len=330,ExpAA=0.06,First60=0.06,PredHel=0,Topology=o
g_56111,len=200,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56112,len=452,ExpAA=0.50,First60=0.00,PredHel=0,Topology=o
g_56113,len=310,ExpAA=58.95,First60=17.76,PredHel=2,Topology=i34-53o122-144i
g_56114,len=288,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56115,len=492,ExpAA=19.50,First60=19.22,PredHel=1,Topology=i13-35o
g_56116,len=210,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_56117,len=205,ExpAA=0.26,First60=0.00,PredHel=0,Topology=o
g_56118,len=328,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56119,len=213,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56120,len=547,ExpAA=18.68,First60=0.00,PredHel=1,Topology=i91-113o
g_56121,len=287,ExpAA=0.62,First60=0.61,PredHel=0,Topology=o
g_56122,len=235,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56123,len=142,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56124,len=472,ExpAA=11.73,First60=0.02,PredHel=0,Topology=o
g_56125,len=328,ExpAA=0.65,First60=0.65,PredHel=0,Topology=o
g_56126,len=295,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56127,len=205,ExpAA=21.24,First60=21.24,PredHel=1,Topology=i13-35o
g_56128,len=432,ExpAA=0.13,First60=0.12,PredHel=0,Topology=o
g_56129,len=162,ExpAA=107.41,First60=37.61,PredHel=5,Topology=o10-32i45-64o69-91i98-120o130-152i
g_56130,len=632,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56131,len=133,ExpAA=69.00,First60=23.71,PredHel=3,Topology=o5-22i70-92o107-129i
g_56132,len=213,ExpAA=13.75,First60=13.75,PredHel=0,Topology=o
g_56133,len=327,ExpAA=0.27,First60=0.00,PredHel=0,Topology=o
g_56134,len=534,ExpAA=0.20,First60=0.01,PredHel=0,Topology=o
g_56135,len=289,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56136,len=326,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56137,len=299,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_56138,len=327,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56139,len=327,ExpAA=8.09,First60=2.70,PredHel=0,Topology=o
g_56140,len=321,ExpAA=53.04,First60=25.27,PredHel=2,Topology=o30-52i57-79o
g_56141,len=192,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56142,len=550,ExpAA=0.20,First60=0.03,PredHel=0,Topology=o
g_56143,len=253,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56144,len=791,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_56145,len=150,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_56146,len=1238,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56147,len=326,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56148,len=325,ExpAA=138.57,First60=26.23,PredHel=6,Topology=o35-57i82-104o139-161i202-224o244-263i272-294o
g_56149,len=192,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56150,len=392,ExpAA=21.43,First60=21.43,PredHel=1,Topology=i13-35o
g_56151,len=311,ExpAA=31.00,First60=2.83,PredHel=2,Topology=o54-76i83-105o
g_56152,len=325,ExpAA=15.15,First60=15.15,PredHel=0,Topology=o
g_56153,len=283,ExpAA=0.48,First60=0.09,PredHel=0,Topology=o
g_56154,len=587,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56155,len=148,ExpAA=0.04,First60=0.02,PredHel=0,Topology=o
g_56156,len=324,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56157,len=324,ExpAA=0.38,First60=0.01,PredHel=0,Topology=o
g_56158,len=412,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56159,len=683,ExpAA=3.34,First60=0.98,PredHel=0,Topology=o
g_56160,len=214,ExpAA=22.07,First60=21.90,PredHel=1,Topology=i21-43o
g_56161,len=323,ExpAA=0.72,First60=0.00,PredHel=0,Topology=o
g_56162,len=560,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_56163,len=323,ExpAA=0.05,First60=0.05,PredHel=0,Topology=o
g_56164,len=323,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56165,len=261,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56166,len=321,ExpAA=0.06,First60=0.06,PredHel=0,Topology=o
g_56167,len=528,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56168,len=288,ExpAA=0.22,First60=0.00,PredHel=0,Topology=o
g_56169,len=323,ExpAA=0.34,First60=0.00,PredHel=0,Topology=o
g_56170,len=198,ExpAA=6.20,First60=5.02,PredHel=0,Topology=o
g_56171,len=322,ExpAA=176.62,First60=39.37,PredHel=8,Topology=o4-21i41-63o89-111i123-145o181-203i224-241o248-270i277-299o
g_56172,len=146,ExpAA=4.42,First60=3.85,PredHel=0,Topology=o
g_56173,len=544,ExpAA=36.04,First60=4.00,PredHel=0,Topology=o
g_56174,len=322,ExpAA=0.42,First60=0.00,PredHel=0,Topology=o
g_56175,len=237,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_56176,len=548,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56177,len=321,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56178,len=265,ExpAA=0.05,First60=0.05,PredHel=0,Topology=o
g_56179,len=308,ExpAA=20.02,First60=19.16,PredHel=1,Topology=i37-59o
g_56180,len=236,ExpAA=1.11,First60=1.10,PredHel=0,Topology=o
g_56181,len=321,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56182,len=321,ExpAA=0.31,First60=0.05,PredHel=0,Topology=o
g_56183,len=148,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_56184,len=256,ExpAA=0.06,First60=0.03,PredHel=0,Topology=o
g_56185,len=185,ExpAA=0.03,First60=0.02,PredHel=0,Topology=o
g_56186,len=220,ExpAA=21.07,First60=20.83,PredHel=1,Topology=i7-29o
g_56187,len=309,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56188,len=379,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56189,len=223,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56190,len=287,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56191,len=319,ExpAA=0.68,First60=0.00,PredHel=0,Topology=o
g_56192,len=211,ExpAA=12.00,First60=0.38,PredHel=0,Topology=o
g_56193,len=303,ExpAA=1.49,First60=0.00,PredHel=0,Topology=o
g_56194,len=177,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56195,len=469,ExpAA=102.21,First60=0.00,PredHel=4,Topology=i82-104o114-136i185-207o268-290i
g_56196,len=318,ExpAA=194.15,First60=21.76,PredHel=9,Topology=i21-40o60-82i95-117o121-140i153-175o195-217i230-252o262-284i296-317o
g_56197,len=318,ExpAA=11.37,First60=0.01,PredHel=0,Topology=o
g_56198,len=122,ExpAA=2.58,First60=0.36,PredHel=0,Topology=o
g_56199,len=318,ExpAA=33.31,First60=32.95,PredHel=2,Topology=o10-31i38-55o
g_56200,len=306,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56201,len=166,ExpAA=88.19,First60=22.77,PredHel=4,Topology=o32-54i74-96o101-120i141-163o
g_56202,len=448,ExpAA=0.07,First60=0.03,PredHel=0,Topology=o
g_56203,len=280,ExpAA=20.55,First60=19.34,PredHel=1,Topology=i13-32o
g_56204,len=208,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56205,len=288,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56206,len=286,ExpAA=172.99,First60=33.22,PredHel=8,Topology=o20-42i49-71o81-103i108-130o145-167i193-215o230-247i260-282o
g_56207,len=272,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56208,len=285,ExpAA=0.18,First60=0.00,PredHel=0,Topology=o
g_56209,len=593,ExpAA=0.12,First60=0.00,PredHel=0,Topology=o
g_56210,len=286,ExpAA=0.56,First60=0.56,PredHel=0,Topology=o
g_56211,len=216,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_56212,len=317,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56213,len=235,ExpAA=114.24,First60=22.83,PredHel=5,Topology=i36-58o78-100i120-142o172-194i206-228o
g_56214,len=488,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56215,len=131,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56216,len=316,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56217,len=304,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56218,len=276,ExpAA=21.15,First60=21.13,PredHel=1,Topology=i7-26o
g_56219,len=298,ExpAA=16.65,First60=16.64,PredHel=1,Topology=i13-32o
g_56220,len=205,ExpAA=0.21,First60=0.02,PredHel=0,Topology=o
g_56221,len=315,ExpAA=129.77,First60=0.00,PredHel=6,Topology=o105-127i140-162o177-199i211-233o243-265i292-314o
g_56222,len=316,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56223,len=506,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56224,len=251,ExpAA=20.56,First60=20.56,PredHel=1,Topology=i7-29o
g_56225,len=309,ExpAA=0.18,First60=0.18,PredHel=0,Topology=o
g_56226,len=315,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56227,len=213,ExpAA=12.81,First60=12.71,PredHel=1,Topology=i5-24o
g_56228,len=304,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56229,len=574,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56230,len=208,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56231,len=184,ExpAA=57.05,First60=34.10,PredHel=3,Topology=o20-39i46-65o69-91i
g_56232,len=511,ExpAA=2.28,First60=0.00,PredHel=0,Topology=o
g_56233,len=315,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56234,len=315,ExpAA=14.40,First60=14.39,PredHel=0,Topology=o
g_56235,len=207,ExpAA=0.07,First60=0.01,PredHel=0,Topology=o
g_56236,len=314,ExpAA=163.84,First60=31.69,PredHel=8,Topology=o6-28i51-73o88-107i114-136o156-175i200-219o248-270i291-313o
g_56237,len=302,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56238,len=191,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56239,len=216,ExpAA=108.03,First60=11.82,PredHel=5,Topology=o47-69i76-98o102-124i152-174o178-200i
g_56240,len=178,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_56241,len=313,ExpAA=20.17,First60=20.15,PredHel=1,Topology=i13-35o
g_56242,len=168,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56243,len=557,ExpAA=1.96,First60=1.58,PredHel=0,Topology=o
g_56244,len=248,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56245,len=402,ExpAA=244.71,First60=35.42,PredHel=11,Topology=o15-37i44-66o81-103i135-157o167-186i207-229o249-271i278-300o304-321i341-363o367-389i
g_56246,len=313,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56247,len=180,ExpAA=0.49,First60=0.00,PredHel=0,Topology=o
g_56248,len=103,ExpAA=0.61,First60=0.61,PredHel=0,Topology=i
g_56249,len=144,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56250,len=248,ExpAA=42.53,First60=0.02,PredHel=2,Topology=i181-203o218-237i
g_56251,len=279,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56252,len=249,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56253,len=566,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56254,len=264,ExpAA=17.36,First60=0.00,PredHel=1,Topology=o223-245i
g_56255,len=793,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_56256,len=208,ExpAA=0.45,First60=0.45,PredHel=0,Topology=o
g_56257,len=145,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_56258,len=190,ExpAA=0.38,First60=0.04,PredHel=0,Topology=o
g_56259,len=738,ExpAA=35.92,First60=22.57,PredHel=1,Topology=i32-54o
g_56260,len=309,ExpAA=1.93,First60=0.27,PredHel=0,Topology=o
g_56261,len=201,ExpAA=0.08,First60=0.08,PredHel=0,Topology=o
g_56262,len=252,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56263,len=398,ExpAA=201.05,First60=22.38,PredHel=9,Topology=o34-56i63-82o97-119i131-153o178-200i213-235o282-304i324-341o356-378i
g_56264,len=272,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_56265,len=155,ExpAA=22.64,First60=20.11,PredHel=1,Topology=i7-29o
g_56266,len=301,ExpAA=0.03,First60=0.02,PredHel=0,Topology=o
g_56267,len=411,ExpAA=7.83,First60=0.02,PredHel=0,Topology=o
g_56268,len=160,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56269,len=257,ExpAA=2.38,First60=2.38,PredHel=0,Topology=o
g_56270,len=311,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56271,len=211,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56272,len=311,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56273,len=234,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56274,len=156,ExpAA=40.74,First60=29.25,PredHel=2,Topology=i28-47o51-73i
g_56275,len=722,ExpAA=43.33,First60=22.81,PredHel=2,Topology=o10-32i359-381o
g_56276,len=249,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56277,len=311,ExpAA=1.41,First60=0.15,PredHel=0,Topology=o
g_56278,len=298,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56279,len=433,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56280,len=182,ExpAA=0.64,First60=0.29,PredHel=0,Topology=o
g_56281,len=270,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56282,len=196,ExpAA=0.13,First60=0.01,PredHel=0,Topology=o
g_56283,len=309,ExpAA=0.11,First60=0.01,PredHel=0,Topology=o
g_56284,len=724,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56285,len=227,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56286,len=219,ExpAA=0.05,First60=0.01,PredHel=0,Topology=o
g_56287,len=309,ExpAA=0.41,First60=0.01,PredHel=0,Topology=o
g_56288,len=173,ExpAA=22.24,First60=18.24,PredHel=1,Topology=o44-66i
g_56289,len=309,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56290,len=279,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56291,len=204,ExpAA=0.30,First60=0.30,PredHel=0,Topology=o
g_56292,len=542,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56293,len=309,ExpAA=0.25,First60=0.00,PredHel=0,Topology=o
g_56294,len=195,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56295,len=249,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56296,len=392,ExpAA=14.19,First60=14.18,PredHel=1,Topology=o4-21i
g_56297,len=157,ExpAA=0.19,First60=0.06,PredHel=0,Topology=o
g_56298,len=548,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_56299,len=282,ExpAA=61.37,First60=24.85,PredHel=3,Topology=o20-42i55-77o87-109i
g_56300,len=308,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_56301,len=293,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_56302,len=153,ExpAA=66.00,First60=41.21,PredHel=3,Topology=i7-26o36-58i93-115o
g_56303,len=307,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56304,len=482,ExpAA=2.88,First60=0.00,PredHel=0,Topology=o
g_56305,len=279,ExpAA=3.98,First60=0.00,PredHel=0,Topology=o
g_56306,len=213,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56307,len=1460,ExpAA=1.24,First60=0.01,PredHel=0,Topology=o
g_56308,len=832,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56309,len=190,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56310,len=215,ExpAA=21.69,First60=21.69,PredHel=1,Topology=i34-56o
g_56311,len=297,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_56312,len=114,ExpAA=0.07,First60=0.07,PredHel=0,Topology=o
g_56313,len=168,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_56314,len=271,ExpAA=12.98,First60=2.32,PredHel=0,Topology=o
g_56315,len=1424,ExpAA=2.55,First60=2.54,PredHel=0,Topology=o
g_56316,len=235,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56317,len=484,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_56318,len=262,ExpAA=21.76,First60=21.71,PredHel=1,Topology=o15-37i
g_56319,len=792,ExpAA=151.90,First60=22.25,PredHel=7,Topology=i12-34o333-352i359-381o385-404i430-452o462-484i522-544o
g_56320,len=306,ExpAA=3.53,First60=3.04,PredHel=0,Topology=o
g_56321,len=1001,ExpAA=61.60,First60=0.43,PredHel=3,Topology=o680-702i715-737o747-769i
g_56322,len=259,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_56323,len=305,ExpAA=19.59,First60=19.59,PredHel=1,Topology=i13-32o
g_56324,len=382,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_56325,len=750,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_56326,len=305,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56327,len=305,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56328,len=186,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56329,len=702,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56330,len=209,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56331,len=109,ExpAA=1.39,First60=1.25,PredHel=0,Topology=o
g_56332,len=553,ExpAA=0.31,First60=0.00,PredHel=0,Topology=o
g_56333,len=241,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_56334,len=228,ExpAA=145.93,First60=34.31,PredHel=7,Topology=o20-42i49-66o71-93i105-124o134-153i160-182o192-209i
g_56335,len=303,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56336,len=267,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56337,len=255,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56338,len=228,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56339,len=301,ExpAA=21.88,First60=0.31,PredHel=1,Topology=i64-86o
g_56340,len=279,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56341,len=292,ExpAA=118.28,First60=10.17,PredHel=5,Topology=i81-103o113-135i155-177o205-227i267-289o
g_56342,len=302,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_56343,len=102,ExpAA=4.09,First60=4.07,PredHel=0,Topology=o
g_56344,len=302,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56345,len=640,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56346,len=283,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56347,len=259,ExpAA=0.20,First60=0.00,PredHel=0,Topology=o
g_56348,len=301,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56349,len=550,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56350,len=302,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56351,len=193,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56352,len=197,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56353,len=407,ExpAA=10.40,First60=9.12,PredHel=0,Topology=o
g_56354,len=165,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56355,len=168,ExpAA=15.04,First60=14.86,PredHel=1,Topology=i41-59o
g_56356,len=300,ExpAA=21.07,First60=0.00,PredHel=1,Topology=o269-291i
g_56357,len=212,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56358,len=300,ExpAA=0.27,First60=0.26,PredHel=0,Topology=o
g_56359,len=299,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56360,len=207,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56361,len=264,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56362,len=184,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56363,len=299,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_56364,len=155,ExpAA=20.47,First60=20.47,PredHel=1,Topology=i7-26o
g_56365,len=184,ExpAA=1.81,First60=1.40,PredHel=0,Topology=o
g_56366,len=224,ExpAA=8.92,First60=8.48,PredHel=0,Topology=o
g_56367,len=324,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56368,len=296,ExpAA=0.60,First60=0.00,PredHel=0,Topology=o
g_56369,len=299,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56370,len=290,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56371,len=299,ExpAA=19.70,First60=0.00,PredHel=1,Topology=i214-233o
g_56372,len=298,ExpAA=0.03,First60=0.02,PredHel=0,Topology=o
g_56373,len=209,ExpAA=0.67,First60=0.67,PredHel=0,Topology=o
g_56374,len=223,ExpAA=8.28,First60=0.46,PredHel=0,Topology=o
g_56375,len=474,ExpAA=264.26,First60=23.14,PredHel=12,Topology=i21-43o63-82i95-117o127-149i156-178o206-228i235-257o272-294i307-329o344-366i379-401o434-456i
g_56376,len=298,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56377,len=297,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56378,len=306,ExpAA=15.10,First60=14.09,PredHel=0,Topology=o
g_56379,len=195,ExpAA=0.21,First60=0.00,PredHel=0,Topology=o
g_56380,len=609,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_56381,len=245,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_56382,len=297,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_56383,len=259,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_56384,len=282,ExpAA=20.40,First60=19.21,PredHel=1,Topology=i37-59o
g_56385,len=288,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56386,len=206,ExpAA=23.96,First60=22.13,PredHel=1,Topology=i13-35o
g_56387,len=293,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56388,len=296,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56389,len=505,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_56390,len=193,ExpAA=91.71,First60=10.73,PredHel=4,Topology=i51-73o93-115i128-150o165-187i
g_56391,len=297,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_56392,len=264,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_56393,len=296,ExpAA=2.25,First60=1.27,PredHel=0,Topology=o
g_56394,len=567,ExpAA=335.37,First60=42.32,PredHel=16,Topology=o5-27i34-51o61-83i104-123o127-149i156-173o196-218i231-253o263-285i318-340o370-387i406-428o448-470i482-504o508-525i537-559o
g_56395,len=753,ExpAA=41.52,First60=0.00,PredHel=0,Topology=o
g_56396,len=295,ExpAA=0.25,First60=0.00,PredHel=0,Topology=o
g_56397,len=296,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56398,len=486,ExpAA=0.10,First60=0.01,PredHel=0,Topology=o
g_56399,len=733,ExpAA=2.00,First60=0.01,PredHel=0,Topology=o
g_56400,len=295,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56401,len=275,ExpAA=6.81,First60=6.78,PredHel=0,Topology=o
g_56402,len=172,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56403,len=186,ExpAA=7.53,First60=7.52,PredHel=0,Topology=o
g_56404,len=134,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_56405,len=272,ExpAA=0.71,First60=0.01,PredHel=0,Topology=o
g_56406,len=278,ExpAA=7.11,First60=5.46,PredHel=0,Topology=o
g_56407,len=184,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56408,len=294,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56409,len=225,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56410,len=275,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56411,len=207,ExpAA=18.69,First60=18.56,PredHel=1,Topology=i5-22o
g_56412,len=410,ExpAA=2.49,First60=0.00,PredHel=0,Topology=o
g_56413,len=254,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_56414,len=281,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56415,len=293,ExpAA=142.24,First60=25.43,PredHel=7,Topology=i7-24o54-73i80-97o117-134i196-215o230-252i264-283o
g_56416,len=243,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56417,len=657,ExpAA=7.06,First60=7.06,PredHel=0,Topology=o
g_56418,len=293,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56419,len=292,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56420,len=545,ExpAA=0.06,First60=0.05,PredHel=0,Topology=o
g_56421,len=198,ExpAA=54.48,First60=2.26,PredHel=2,Topology=i111-133o143-165i
g_56422,len=289,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_56423,len=539,ExpAA=44.16,First60=22.27,PredHel=2,Topology=o10-32i188-210o
g_56424,len=242,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_56425,len=292,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56426,len=409,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56427,len=178,ExpAA=0.07,First60=0.07,PredHel=0,Topology=o
g_56428,len=292,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56429,len=761,ExpAA=0.53,First60=0.53,PredHel=0,Topology=o
g_56430,len=286,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56431,len=292,ExpAA=0.43,First60=0.01,PredHel=0,Topology=o
g_56432,len=224,ExpAA=13.14,First60=13.13,PredHel=0,Topology=o
g_56433,len=207,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56434,len=291,ExpAA=0.53,First60=0.00,PredHel=0,Topology=o
g_56435,len=216,ExpAA=1.41,First60=0.89,PredHel=0,Topology=o
g_56436,len=157,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56437,len=285,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_56438,len=831,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_56439,len=290,ExpAA=0.38,First60=0.07,PredHel=0,Topology=o
g_56440,len=290,ExpAA=0.06,First60=0.01,PredHel=0,Topology=o
